rchid,type,parmname,value1
5312,1,BP,0.000000000000e+000
5313,-1,USIF,0.000000000000e+000
5313,-2,LUIF,1.165110870637e+007
5313,-1,USBP,0.000000000000e+000
5313,-2,LUBP,0.000000000000e+000
5313,-3,PSIF,0.000000000000e+000
5313,-4,PSWD,0.000000000000e+000
5313,-4,PSDT,0.000000000000e+000
5313,0,IVOL,1.165110870637e+007
5313,1,RO,1.165110870637e+007
5313,1,BP,0.000000000000e+000
5315,-1,USIF,0.000000000000e+000
5315,-2,LUIF,3.014185725275e+007
5315,-1,USBP,0.000000000000e+000
5315,-2,LUBP,0.000000000000e+000
5315,-3,PSIF,0.000000000000e+000
5315,-4,PSWD,0.000000000000e+000
5315,-4,PSDT,0.000000000000e+000
5315,0,IVOL,3.014185725275e+007
5315,1,RO,3.014185725275e+007
5315,1,BP,0.000000000000e+000
5316,-1,USIF,0.000000000000e+000
5316,-2,LUIF,5.700064276131e+007
5316,-1,USBP,0.000000000000e+000
5316,-2,LUBP,0.000000000000e+000
5316,-3,PSIF,0.000000000000e+000
5316,-4,PSWD,0.000000000000e+000
5316,-4,PSDT,0.000000000000e+000
5316,0,IVOL,5.700064276131e+007
5316,1,RO,5.700064276131e+007
5316,1,BP,0.000000000000e+000
5317,-1,USIF,0.000000000000e+000
5317,-2,LUIF,2.182655854795e+007
5317,-1,USBP,0.000000000000e+000
5317,-2,LUBP,0.000000000000e+000
5317,-3,PSIF,0.000000000000e+000
5317,-4,PSWD,0.000000000000e+000
5317,-4,PSDT,0.000000000000e+000
5317,0,IVOL,2.182655854795e+007
5317,1,RO,2.182655854795e+007
5317,1,BP,0.000000000000e+000
5319,-1,USIF,0.000000000000e+000
5319,-2,LUIF,3.279856478050e+007
5319,-1,USBP,0.000000000000e+000
5319,-2,LUBP,0.000000000000e+000
5319,-3,PSIF,0.000000000000e+000
5319,-4,PSWD,0.000000000000e+000
5319,-4,PSDT,0.000000000000e+000
5319,0,IVOL,3.279856478050e+007
5319,1,RO,3.279856478050e+007
5319,1,BP,0.000000000000e+000
5321,-1,USIF,0.000000000000e+000
5321,-2,LUIF,4.402628061015e+007
5321,-1,USBP,0.000000000000e+000
5321,-2,LUBP,0.000000000000e+000
5321,-3,PSIF,0.000000000000e+000
5321,-4,PSWD,0.000000000000e+000
5321,-4,PSDT,0.000000000000e+000
5321,0,IVOL,4.402628061015e+007
5321,1,RO,4.402628061015e+007
5321,1,BP,0.000000000000e+000
5323,-1,USIF,0.000000000000e+000
5323,-2,LUIF,1.146340154376e+007
5323,-1,USBP,0.000000000000e+000
5323,-2,LUBP,0.000000000000e+000
5323,-3,PSIF,0.000000000000e+000
5323,-4,PSWD,0.000000000000e+000
5323,-4,PSDT,0.000000000000e+000
5323,0,IVOL,1.146340154376e+007
5323,1,RO,1.146340154376e+007
5323,1,BP,0.000000000000e+000
5325,-1,USIF,0.000000000000e+000
5325,-2,LUIF,1.394995695454e+007
5325,-1,USBP,0.000000000000e+000
5325,-2,LUBP,0.000000000000e+000
5325,-3,PSIF,0.000000000000e+000
5325,-4,PSWD,0.000000000000e+000
5325,-4,PSDT,0.000000000000e+000
5325,0,IVOL,1.394995695454e+007
5325,1,RO,1.394995695454e+007
5325,1,BP,0.000000000000e+000
5326,-1,USIF,0.000000000000e+000
5326,-2,LUIF,9.507072067697e+006
5326,-1,USBP,0.000000000000e+000
5326,-2,LUBP,0.000000000000e+000
5326,-3,PSIF,0.000000000000e+000
5326,-4,PSWD,0.000000000000e+000
5326,-4,PSDT,0.000000000000e+000
5326,0,IVOL,9.507072067697e+006
5326,1,RO,9.507072067697e+006
5326,1,BP,0.000000000000e+000
5329,-1,USIF,0.000000000000e+000
5329,-2,LUIF,9.998180091607e+006
5329,-1,USBP,0.000000000000e+000
5329,-2,LUBP,0.000000000000e+000
5329,-3,PSIF,0.000000000000e+000
5329,-4,PSWD,0.000000000000e+000
5329,-4,PSDT,0.000000000000e+000
5329,0,IVOL,9.998180091607e+006
5329,1,RO,9.998180091607e+006
5329,1,BP,0.000000000000e+000
5332,-1,USIF,0.000000000000e+000
5332,-2,LUIF,6.532322897119e+007
5332,-1,USBP,0.000000000000e+000
5332,-2,LUBP,0.000000000000e+000
5332,-3,PSIF,0.000000000000e+000
5332,-4,PSWD,0.000000000000e+000
5332,-4,PSDT,0.000000000000e+000
5332,0,IVOL,6.532322897119e+007
5332,1,RO,6.532322897119e+007
5332,1,BP,0.000000000000e+000
5333,-1,USIF,0.000000000000e+000
5333,-2,LUIF,2.205176182213e+007
5333,-1,USBP,0.000000000000e+000
5333,-2,LUBP,0.000000000000e+000
5333,-3,PSIF,0.000000000000e+000
5333,-4,PSWD,0.000000000000e+000
5333,-4,PSDT,0.000000000000e+000
5333,0,IVOL,2.205176182213e+007
5333,1,RO,2.205176182213e+007
5333,1,BP,0.000000000000e+000
5335,-1,USIF,0.000000000000e+000
5335,-2,LUIF,6.985473518091e+007
5335,-1,USBP,0.000000000000e+000
5335,-2,LUBP,0.000000000000e+000
5335,-3,PSIF,0.000000000000e+000
5335,-4,PSWD,0.000000000000e+000
5335,-4,PSDT,0.000000000000e+000
5335,0,IVOL,6.985473518091e+007
5335,1,RO,6.985473518091e+007
5335,1,BP,0.000000000000e+000
5336,-1,USIF,0.000000000000e+000
5336,-2,LUIF,7.677969600571e+007
5336,-1,USBP,0.000000000000e+000
5336,-2,LUBP,0.000000000000e+000
5336,-3,PSIF,0.000000000000e+000
5336,-4,PSWD,0.000000000000e+000
5336,-4,PSDT,0.000000000000e+000
5336,0,IVOL,7.677969600571e+007
5336,1,RO,7.677969600571e+007
5336,1,BP,0.000000000000e+000
5338,-1,USIF,0.000000000000e+000
5338,-2,LUIF,1.553271337257e+007
5338,-1,USBP,0.000000000000e+000
5338,-2,LUBP,0.000000000000e+000
5338,-3,PSIF,0.000000000000e+000
5338,-4,PSWD,0.000000000000e+000
5338,-4,PSDT,0.000000000000e+000
5338,0,IVOL,1.553271337257e+007
5338,1,RO,1.553271337257e+007
5338,1,BP,0.000000000000e+000
5340,-1,USIF,0.000000000000e+000
5340,-2,LUIF,3.094575448933e+007
5340,-1,USBP,0.000000000000e+000
5340,-2,LUBP,0.000000000000e+000
5340,-3,PSIF,0.000000000000e+000
5340,-4,PSWD,0.000000000000e+000
5340,-4,PSDT,0.000000000000e+000
5340,0,IVOL,3.094575448933e+007
5340,1,RO,3.094575448933e+007
5340,1,BP,0.000000000000e+000
5342,-1,USIF,0.000000000000e+000
5342,-2,LUIF,3.919424744559e+007
5342,-1,USBP,0.000000000000e+000
5342,-2,LUBP,0.000000000000e+000
5342,-3,PSIF,0.000000000000e+000
5342,-4,PSWD,0.000000000000e+000
5342,-4,PSDT,0.000000000000e+000
5342,0,IVOL,3.919424744559e+007
5342,1,RO,3.919424744559e+007
5342,1,BP,0.000000000000e+000
5345,-1,USIF,0.000000000000e+000
5345,-2,LUIF,2.674245364064e+007
5345,-1,USBP,0.000000000000e+000
5345,-2,LUBP,0.000000000000e+000
5345,-3,PSIF,0.000000000000e+000
5345,-4,PSWD,0.000000000000e+000
5345,-4,PSDT,0.000000000000e+000
5345,0,IVOL,2.674245364064e+007
5345,1,RO,2.674245364064e+007
5345,1,BP,0.000000000000e+000
5347,-1,USIF,0.000000000000e+000
5347,-2,LUIF,2.085096160677e+008
5347,-1,USBP,0.000000000000e+000
5347,-2,LUBP,0.000000000000e+000
5347,-3,PSIF,0.000000000000e+000
5347,-4,PSWD,0.000000000000e+000
5347,-4,PSDT,0.000000000000e+000
5347,0,IVOL,2.085096160677e+008
5347,1,RO,2.085096160677e+008
5347,1,BP,0.000000000000e+000
5348,-1,USIF,0.000000000000e+000
5348,-2,LUIF,1.286471739220e+008
5348,-1,USBP,0.000000000000e+000
5348,-2,LUBP,0.000000000000e+000
5348,-3,PSIF,0.000000000000e+000
5348,-4,PSWD,0.000000000000e+000
5348,-4,PSDT,0.000000000000e+000
5348,0,IVOL,1.286471739220e+008
5348,1,RO,1.286471739220e+008
5348,1,BP,0.000000000000e+000
5350,-1,USIF,0.000000000000e+000
5350,-2,LUIF,1.779093582797e+008
5350,-1,USBP,0.000000000000e+000
5350,-2,LUBP,0.000000000000e+000
5350,-3,PSIF,0.000000000000e+000
5350,-4,PSWD,0.000000000000e+000
5350,-4,PSDT,0.000000000000e+000
5350,0,IVOL,1.779093582797e+008
5350,1,RO,1.779093582797e+008
5350,1,BP,0.000000000000e+000
5352,-1,USIF,0.000000000000e+000
5352,-2,LUIF,4.079767894372e+007
5352,-1,USBP,0.000000000000e+000
5352,-2,LUBP,0.000000000000e+000
5352,-3,PSIF,0.000000000000e+000
5352,-4,PSWD,0.000000000000e+000
5352,-4,PSDT,0.000000000000e+000
5352,0,IVOL,4.079767894372e+007
5352,1,RO,4.079767894372e+007
5352,1,BP,0.000000000000e+000
5354,-1,USIF,0.000000000000e+000
5354,-2,LUIF,5.909532631117e+007
5354,-1,USBP,0.000000000000e+000
5354,-2,LUBP,0.000000000000e+000
5354,-3,PSIF,0.000000000000e+000
5354,-4,PSWD,0.000000000000e+000
5354,-4,PSDT,0.000000000000e+000
5354,0,IVOL,5.909532631117e+007
5354,1,RO,5.909532631117e+007
5354,1,BP,0.000000000000e+000
5356,-1,USIF,0.000000000000e+000
5356,-2,LUIF,1.401352738729e+008
5356,-1,USBP,0.000000000000e+000
5356,-2,LUBP,0.000000000000e+000
5356,-3,PSIF,0.000000000000e+000
5356,-4,PSWD,0.000000000000e+000
5356,-4,PSDT,0.000000000000e+000
5356,0,IVOL,1.401352738729e+008
5356,1,RO,1.401352738729e+008
5356,1,BP,0.000000000000e+000
5358,-1,USIF,0.000000000000e+000
5358,-2,LUIF,3.767516952608e+007
5358,-1,USBP,0.000000000000e+000
5358,-2,LUBP,0.000000000000e+000
5358,-3,PSIF,0.000000000000e+000
5358,-4,PSWD,0.000000000000e+000
5358,-4,PSDT,0.000000000000e+000
5358,0,IVOL,3.767516952608e+007
5358,1,RO,3.767516952608e+007
5358,1,BP,0.000000000000e+000
5359,-1,USIF,0.000000000000e+000
5359,-2,LUIF,2.009604158907e+008
5359,-1,USBP,0.000000000000e+000
5359,-2,LUBP,0.000000000000e+000
5359,-3,PSIF,0.000000000000e+000
5359,-4,PSWD,0.000000000000e+000
5359,-4,PSDT,0.000000000000e+000
5359,0,IVOL,2.009604158907e+008
5359,1,RO,2.009604158907e+008
5359,1,BP,0.000000000000e+000
5361,-1,USIF,0.000000000000e+000
5361,-2,LUIF,1.381567434834e+007
5361,-1,USBP,0.000000000000e+000
5361,-2,LUBP,0.000000000000e+000
5361,-3,PSIF,0.000000000000e+000
5361,-4,PSWD,0.000000000000e+000
5361,-4,PSDT,0.000000000000e+000
5361,0,IVOL,1.381567434834e+007
5361,1,RO,1.381567434834e+007
5361,1,BP,0.000000000000e+000
5362,-1,USIF,0.000000000000e+000
5362,-2,LUIF,8.151924090277e+006
5362,-1,USBP,0.000000000000e+000
5362,-2,LUBP,0.000000000000e+000
5362,-3,PSIF,0.000000000000e+000
5362,-4,PSWD,0.000000000000e+000
5362,-4,PSDT,0.000000000000e+000
5362,0,IVOL,8.151924090277e+006
5362,1,RO,8.151924090277e+006
5362,1,BP,0.000000000000e+000
5363,-1,USIF,0.000000000000e+000
5363,-2,LUIF,4.085825102441e+006
5363,-1,USBP,0.000000000000e+000
5363,-2,LUBP,0.000000000000e+000
5363,-3,PSIF,0.000000000000e+000
5363,-4,PSWD,0.000000000000e+000
5363,-4,PSDT,0.000000000000e+000
5363,0,IVOL,4.085825102441e+006
5363,1,RO,4.085825102441e+006
5363,1,BP,0.000000000000e+000
5365,-1,USIF,0.000000000000e+000
5365,-2,LUIF,1.965378438461e+007
5365,-1,USBP,0.000000000000e+000
5365,-2,LUBP,0.000000000000e+000
5365,-3,PSIF,0.000000000000e+000
5365,-4,PSWD,0.000000000000e+000
5365,-4,PSDT,0.000000000000e+000
5365,0,IVOL,1.965378438461e+007
5365,1,RO,1.965378438461e+007
5365,1,BP,0.000000000000e+000
5367,-1,USIF,0.000000000000e+000
5367,-2,LUIF,1.664611396951e+007
5367,-1,USBP,0.000000000000e+000
5367,-2,LUBP,0.000000000000e+000
5367,-3,PSIF,0.000000000000e+000
5367,-4,PSWD,0.000000000000e+000
5367,-4,PSDT,0.000000000000e+000
5367,0,IVOL,1.664611396951e+007
5367,1,RO,1.680814403856e+007
5367,1,BP,0.000000000000e+000
5370,-1,USIF,0.000000000000e+000
5370,-2,LUIF,8.676157589248e+006
5370,-1,USBP,0.000000000000e+000
5370,-2,LUBP,0.000000000000e+000
5370,-3,PSIF,0.000000000000e+000
5370,-4,PSWD,0.000000000000e+000
5370,-4,PSDT,0.000000000000e+000
5370,0,IVOL,8.676157589248e+006
5370,1,RO,8.676157589248e+006
5370,1,BP,0.000000000000e+000
5371,-1,USIF,0.000000000000e+000
5371,-2,LUIF,1.400102568287e+007
5371,-1,USBP,0.000000000000e+000
5371,-2,LUBP,0.000000000000e+000
5371,-3,PSIF,0.000000000000e+000
5371,-4,PSWD,0.000000000000e+000
5371,-4,PSDT,0.000000000000e+000
5371,0,IVOL,1.400102568287e+007
5371,1,RO,1.411864123315e+007
5371,1,BP,0.000000000000e+000
5372,-1,USIF,0.000000000000e+000
5372,-2,LUIF,1.725908242944e+006
5372,-1,USBP,0.000000000000e+000
5372,-2,LUBP,0.000000000000e+000
5372,-3,PSIF,0.000000000000e+000
5372,-4,PSWD,0.000000000000e+000
5372,-4,PSDT,0.000000000000e+000
5372,0,IVOL,1.725908242944e+006
5372,1,RO,1.725908242944e+006
5372,1,BP,0.000000000000e+000
5373,-1,USIF,0.000000000000e+000
5373,-2,LUIF,1.338324010188e+006
5373,-1,USBP,0.000000000000e+000
5373,-2,LUBP,0.000000000000e+000
5373,-3,PSIF,0.000000000000e+000
5373,-4,PSWD,0.000000000000e+000
5373,-4,PSDT,0.000000000000e+000
5373,0,IVOL,1.338324010188e+006
5373,1,RO,1.338324010188e+006
5373,1,BP,0.000000000000e+000
5374,-1,USIF,0.000000000000e+000
5374,-2,LUIF,2.854634994116e+007
5374,-1,USBP,0.000000000000e+000
5374,-2,LUBP,0.000000000000e+000
5374,-3,PSIF,0.000000000000e+000
5374,-4,PSWD,0.000000000000e+000
5374,-4,PSDT,0.000000000000e+000
5374,0,IVOL,2.854634994116e+007
5374,1,RO,2.881301379606e+007
5374,1,BP,0.000000000000e+000
5376,-1,USIF,0.000000000000e+000
5376,-2,LUIF,1.108141524079e+007
5376,-1,USBP,0.000000000000e+000
5376,-2,LUBP,0.000000000000e+000
5376,-3,PSIF,0.000000000000e+000
5376,-4,PSWD,0.000000000000e+000
5376,-4,PSDT,0.000000000000e+000
5376,0,IVOL,1.108141524079e+007
5376,1,RO,1.108141524079e+007
5376,1,BP,0.000000000000e+000
5377,-1,USIF,0.000000000000e+000
5377,-2,LUIF,1.316679740886e+007
5377,-1,USBP,0.000000000000e+000
5377,-2,LUBP,0.000000000000e+000
5377,-3,PSIF,0.000000000000e+000
5377,-4,PSWD,0.000000000000e+000
5377,-4,PSDT,0.000000000000e+000
5377,0,IVOL,1.316679740886e+007
5377,1,RO,1.316679740886e+007
5377,1,BP,0.000000000000e+000
5379,-1,USIF,0.000000000000e+000
5379,-2,LUIF,1.418320523767e+007
5379,-1,USBP,0.000000000000e+000
5379,-2,LUBP,0.000000000000e+000
5379,-3,PSIF,0.000000000000e+000
5379,-4,PSWD,0.000000000000e+000
5379,-4,PSDT,0.000000000000e+000
5379,0,IVOL,1.418320523767e+007
5379,1,RO,1.418320523767e+007
5379,1,BP,0.000000000000e+000
5381,-1,USIF,0.000000000000e+000
5381,-2,LUIF,1.370511010489e+007
5381,-1,USBP,0.000000000000e+000
5381,-2,LUBP,0.000000000000e+000
5381,-3,PSIF,0.000000000000e+000
5381,-4,PSWD,0.000000000000e+000
5381,-4,PSDT,0.000000000000e+000
5381,0,IVOL,1.370511010489e+007
5381,1,RO,1.370511010489e+007
5381,1,BP,0.000000000000e+000
5382,-1,USIF,0.000000000000e+000
5382,-2,LUIF,1.982457431912e+007
5382,-1,USBP,0.000000000000e+000
5382,-2,LUBP,0.000000000000e+000
5382,-3,PSIF,0.000000000000e+000
5382,-4,PSWD,0.000000000000e+000
5382,-4,PSDT,0.000000000000e+000
5382,0,IVOL,1.982457431912e+007
5382,1,RO,1.982457431912e+007
5382,1,BP,0.000000000000e+000
5384,-1,USIF,0.000000000000e+000
5384,-2,LUIF,1.188125309739e+007
5384,-1,USBP,0.000000000000e+000
5384,-2,LUBP,0.000000000000e+000
5384,-3,PSIF,0.000000000000e+000
5384,-4,PSWD,0.000000000000e+000
5384,-4,PSDT,0.000000000000e+000
5384,0,IVOL,1.188125309739e+007
5384,1,RO,1.188125309739e+007
5384,1,BP,0.000000000000e+000
5385,-1,USIF,0.000000000000e+000
5385,-2,LUIF,1.108680678620e+007
5385,-1,USBP,0.000000000000e+000
5385,-2,LUBP,0.000000000000e+000
5385,-3,PSIF,0.000000000000e+000
5385,-4,PSWD,0.000000000000e+000
5385,-4,PSDT,0.000000000000e+000
5385,0,IVOL,1.108680678620e+007
5385,1,RO,1.108680678620e+007
5385,1,BP,0.000000000000e+000
5387,-1,USIF,0.000000000000e+000
5387,-2,LUIF,1.769610694020e+007
5387,-1,USBP,0.000000000000e+000
5387,-2,LUBP,0.000000000000e+000
5387,-3,PSIF,0.000000000000e+000
5387,-4,PSWD,0.000000000000e+000
5387,-4,PSDT,0.000000000000e+000
5387,0,IVOL,1.769610694020e+007
5387,1,RO,1.769610694020e+007
5387,1,BP,0.000000000000e+000
5388,-1,USIF,0.000000000000e+000
5388,-2,LUIF,1.076087257232e+007
5388,-1,USBP,0.000000000000e+000
5388,-2,LUBP,0.000000000000e+000
5388,-3,PSIF,0.000000000000e+000
5388,-4,PSWD,0.000000000000e+000
5388,-4,PSDT,0.000000000000e+000
5388,0,IVOL,1.076087257232e+007
5388,1,RO,1.076087257232e+007
5388,1,BP,0.000000000000e+000
5390,-1,USIF,0.000000000000e+000
5390,-2,LUIF,2.505722394716e+007
5390,-1,USBP,0.000000000000e+000
5390,-2,LUBP,0.000000000000e+000
5390,-3,PSIF,0.000000000000e+000
5390,-4,PSWD,0.000000000000e+000
5390,-4,PSDT,0.000000000000e+000
5390,0,IVOL,2.505722394716e+007
5390,1,RO,2.505722394716e+007
5390,1,BP,0.000000000000e+000
5392,-1,USIF,0.000000000000e+000
5392,-2,LUIF,9.697598940235e+006
5392,-1,USBP,0.000000000000e+000
5392,-2,LUBP,0.000000000000e+000
5392,-3,PSIF,0.000000000000e+000
5392,-4,PSWD,0.000000000000e+000
5392,-4,PSDT,0.000000000000e+000
5392,0,IVOL,9.697598940235e+006
5392,1,RO,9.697598940235e+006
5392,1,BP,0.000000000000e+000
5396,-1,USIF,0.000000000000e+000
5396,-2,LUIF,4.229185663321e+007
5396,-1,USBP,0.000000000000e+000
5396,-2,LUBP,0.000000000000e+000
5396,-3,PSIF,0.000000000000e+000
5396,-4,PSWD,0.000000000000e+000
5396,-4,PSDT,0.000000000000e+000
5396,0,IVOL,4.229185663321e+007
5396,1,RO,4.229185663321e+007
5396,1,BP,0.000000000000e+000
5398,-1,USIF,0.000000000000e+000
5398,-2,LUIF,2.082486785687e+007
5398,-1,USBP,0.000000000000e+000
5398,-2,LUBP,0.000000000000e+000
5398,-3,PSIF,0.000000000000e+000
5398,-4,PSWD,0.000000000000e+000
5398,-4,PSDT,0.000000000000e+000
5398,0,IVOL,2.082486785687e+007
5398,1,RO,2.082486785687e+007
5398,1,BP,0.000000000000e+000
5401,-1,USIF,0.000000000000e+000
5401,-2,LUIF,3.606665870038e+007
5401,-1,USBP,0.000000000000e+000
5401,-2,LUBP,0.000000000000e+000
5401,-3,PSIF,0.000000000000e+000
5401,-4,PSWD,0.000000000000e+000
5401,-4,PSDT,0.000000000000e+000
5401,0,IVOL,3.606665870038e+007
5401,1,RO,3.606665870038e+007
5401,1,BP,0.000000000000e+000
5403,-1,USIF,0.000000000000e+000
5403,-2,LUIF,5.611042723806e+006
5403,-1,USBP,0.000000000000e+000
5403,-2,LUBP,0.000000000000e+000
5403,-3,PSIF,0.000000000000e+000
5403,-4,PSWD,0.000000000000e+000
5403,-4,PSDT,0.000000000000e+000
5403,0,IVOL,5.611042723806e+006
5403,1,RO,5.611042723806e+006
5403,1,BP,0.000000000000e+000
5404,-1,USIF,0.000000000000e+000
5404,-2,LUIF,6.468952061768e+006
5404,-1,USBP,0.000000000000e+000
5404,-2,LUBP,0.000000000000e+000
5404,-3,PSIF,0.000000000000e+000
5404,-4,PSWD,0.000000000000e+000
5404,-4,PSDT,0.000000000000e+000
5404,0,IVOL,6.468952061768e+006
5404,1,RO,6.468952061768e+006
5404,1,BP,0.000000000000e+000
5406,-1,USIF,0.000000000000e+000
5406,-2,LUIF,1.237419051585e+007
5406,-1,USBP,0.000000000000e+000
5406,-2,LUBP,0.000000000000e+000
5406,-3,PSIF,0.000000000000e+000
5406,-4,PSWD,0.000000000000e+000
5406,-4,PSDT,0.000000000000e+000
5406,0,IVOL,1.237419051585e+007
5406,1,RO,1.237419051585e+007
5406,1,BP,0.000000000000e+000
5409,-1,USIF,0.000000000000e+000
5409,-2,LUIF,2.335980100735e+007
5409,-1,USBP,0.000000000000e+000
5409,-2,LUBP,0.000000000000e+000
5409,-3,PSIF,0.000000000000e+000
5409,-4,PSWD,0.000000000000e+000
5409,-4,PSDT,0.000000000000e+000
5409,0,IVOL,2.335980100735e+007
5409,1,RO,2.326509017631e+007
5409,1,BP,0.000000000000e+000
5411,-1,USIF,0.000000000000e+000
5411,-2,LUIF,6.088136802987e+006
5411,-1,USBP,0.000000000000e+000
5411,-2,LUBP,0.000000000000e+000
5411,-3,PSIF,0.000000000000e+000
5411,-4,PSWD,0.000000000000e+000
5411,-4,PSDT,0.000000000000e+000
5411,0,IVOL,6.088136802987e+006
5411,1,RO,6.088136802987e+006
5411,1,BP,0.000000000000e+000
5414,-1,USIF,0.000000000000e+000
5414,-2,LUIF,2.761288748037e+007
5414,-1,USBP,0.000000000000e+000
5414,-2,LUBP,0.000000000000e+000
5414,-3,PSIF,0.000000000000e+000
5414,-4,PSWD,0.000000000000e+000
5414,-4,PSDT,0.000000000000e+000
5414,0,IVOL,2.761288748037e+007
5414,1,RO,2.761288748037e+007
5414,1,BP,0.000000000000e+000
5416,-1,USIF,0.000000000000e+000
5416,-2,LUIF,2.766508711164e+007
5416,-1,USBP,0.000000000000e+000
5416,-2,LUBP,0.000000000000e+000
5416,-3,PSIF,0.000000000000e+000
5416,-4,PSWD,0.000000000000e+000
5416,-4,PSDT,0.000000000000e+000
5416,0,IVOL,2.766508711164e+007
5416,1,RO,2.766508711164e+007
5416,1,BP,0.000000000000e+000
5418,-1,USIF,0.000000000000e+000
5418,-2,LUIF,6.887463281302e+007
5418,-1,USBP,0.000000000000e+000
5418,-2,LUBP,0.000000000000e+000
5418,-3,PSIF,0.000000000000e+000
5418,-4,PSWD,0.000000000000e+000
5418,-4,PSDT,0.000000000000e+000
5418,0,IVOL,6.887463281302e+007
5418,1,RO,6.887463281302e+007
5418,1,BP,0.000000000000e+000
5420,-1,USIF,0.000000000000e+000
5420,-2,LUIF,3.539570706745e+007
5420,-1,USBP,0.000000000000e+000
5420,-2,LUBP,0.000000000000e+000
5420,-3,PSIF,0.000000000000e+000
5420,-4,PSWD,0.000000000000e+000
5420,-4,PSDT,0.000000000000e+000
5420,0,IVOL,3.539570706745e+007
5420,1,RO,3.539570706745e+007
5420,1,BP,0.000000000000e+000
5421,-1,USIF,0.000000000000e+000
5421,-2,LUIF,3.519134311779e+007
5421,-1,USBP,0.000000000000e+000
5421,-2,LUBP,0.000000000000e+000
5421,-3,PSIF,0.000000000000e+000
5421,-4,PSWD,0.000000000000e+000
5421,-4,PSDT,0.000000000000e+000
5421,0,IVOL,3.519134311779e+007
5421,1,RO,3.519134311779e+007
5421,1,BP,0.000000000000e+000
5423,-1,USIF,0.000000000000e+000
5423,-2,LUIF,6.363278886104e+007
5423,-1,USBP,0.000000000000e+000
5423,-2,LUBP,0.000000000000e+000
5423,-3,PSIF,0.000000000000e+000
5423,-4,PSWD,0.000000000000e+000
5423,-4,PSDT,0.000000000000e+000
5423,0,IVOL,6.363278886104e+007
5423,1,RO,6.418533223579e+007
5423,1,BP,0.000000000000e+000
5424,-1,USIF,0.000000000000e+000
5424,-2,LUIF,7.995594987677e+006
5424,-1,USBP,0.000000000000e+000
5424,-2,LUBP,0.000000000000e+000
5424,-3,PSIF,0.000000000000e+000
5424,-4,PSWD,0.000000000000e+000
5424,-4,PSDT,0.000000000000e+000
5424,0,IVOL,7.995594987677e+006
5424,1,RO,7.995594987677e+006
5424,1,BP,0.000000000000e+000
5425,-1,USIF,0.000000000000e+000
5425,-2,LUIF,6.491062594972e+006
5425,-1,USBP,0.000000000000e+000
5425,-2,LUBP,0.000000000000e+000
5425,-3,PSIF,0.000000000000e+000
5425,-4,PSWD,0.000000000000e+000
5425,-4,PSDT,0.000000000000e+000
5425,0,IVOL,6.491062594972e+006
5425,1,RO,6.491062594972e+006
5425,1,BP,0.000000000000e+000
5426,-1,USIF,0.000000000000e+000
5426,-2,LUIF,4.341973515291e+006
5426,-1,USBP,0.000000000000e+000
5426,-2,LUBP,0.000000000000e+000
5426,-3,PSIF,0.000000000000e+000
5426,-4,PSWD,0.000000000000e+000
5426,-4,PSDT,0.000000000000e+000
5426,0,IVOL,4.341973515291e+006
5426,1,RO,4.341973515291e+006
5426,1,BP,0.000000000000e+000
5427,-1,USIF,0.000000000000e+000
5427,-2,LUIF,7.704150753712e+006
5427,-1,USBP,0.000000000000e+000
5427,-2,LUBP,0.000000000000e+000
5427,-3,PSIF,0.000000000000e+000
5427,-4,PSWD,0.000000000000e+000
5427,-4,PSDT,0.000000000000e+000
5427,0,IVOL,7.704150753712e+006
5427,1,RO,7.704150753712e+006
5427,1,BP,0.000000000000e+000
5429,-1,USIF,0.000000000000e+000
5429,-2,LUIF,1.781464389709e+007
5429,-1,USBP,0.000000000000e+000
5429,-2,LUBP,0.000000000000e+000
5429,-3,PSIF,0.000000000000e+000
5429,-4,PSWD,0.000000000000e+000
